-0.578904 -0.591354 -0.607836 -0.572002 -0.5519114 -0.5973078 -0.6042591 -0.5817845 -0.5862687 -0.6041557 -0.6071142 -0.5781521 -0.5959116 -0.5928089 -0.5922848 -0.5715598 -0.5706555 -0.613983 -0.6031779 -0.5540432 -0.5761071 -0.5415339 -0.5779906 -0.6047144 -0.5863654 -0.5914777 -0.5654382 -0.6044468 -0.5816707 -0.5863834 -0.6073759 -0.6012059 -0.5742322 -0.5807893 -0.5973901 -0.5837404 -0.5671823 -0.5858328 -0.6079861 -0.5880011 -0.599636 -0.6100431 -0.5822209 -0.5750084 -0.5544074 -0.5914187 -0.589022 -0.5722798 -0.5898052 -0.5726349
-0.54027 -0.567803 -0.5757784 -0.5459067 -0.5238687 -0.5560194 -0.5479901 -0.5631483 -0.5512284 -0.5480499 -0.5718303 -0.5768111 -0.5601137 -0.5631011 -0.5376803 -0.5881221 -0.5361109 -0.5409191 -0.5564322 -0.5422337 -0.5547784 -0.5689754 -0.5677429 -0.553309 -0.5468859 -0.5686844 -0.5478733 -0.5662205 -0.5440573 -0.5611716 -0.5598559 -0.5587111 -0.5363236 -0.5317767 -0.5418954 -0.5545048 -0.5612346 -0.5540994 -0.6043148 -0.557482 -0.5511908 -0.5552141 -0.5722299 -0.5663259 -0.5292451 -0.5294017 -0.5472183 -0.5723809 -0.563997 -0.5511502
-0.5346393 -0.4926421 -0.526591 -0.5122247 -0.5200548 -0.5072092 -0.4988223 -0.5106048 -0.5368536 -0.5292384 -0.504589 -0.5192055 -0.5464118 -0.4823746 -0.5001079 -0.493542 -0.5335791 -0.5245738 -0.5403825 -0.5173765 -0.5052187 -0.5260727 -0.4883981 -0.4963636 -0.5283219 -0.5008145 -0.5149508 -0.521767 -0.4790602 -0.4871501 -0.4990884 -0.5296933 -0.5026706 -0.5031297 -0.5053326 -0.5076007 -0.4965905 -0.5341941 -0.5221656 -0.5359248 -0.5610146 -0.5038049 -0.5089651 -0.5126144 -0.4838037 -0.4931016 -0.5129103 -0.5087344 -0.5201511 -0.5081874
-0.4914481 -0.4255748 -0.4829647 -0.4699763 -0.4432366 -0.4862642 -0.4428081 -0.4522958 -0.4886835 -0.4447968 -0.4888051 -0.4446606 -0.4391861 -0.4834384 -0.4838421 -0.4572907 -0.4702185 -0.4568816 -0.4514946 -0.4446411 -0.4751831 -0.4685942 -0.4842314 -0.4374343 -0.4483635 -0.4621735 -0.4601748 -0.4728758 -0.4503966 -0.4986142 -0.4434033 -0.4418712 -0.4663856 -0.4662099 -0.4777105 -0.472851 -0.447973 -0.4569722 -0.478782 -0.4714167 -0.4535544 -0.4219642 -0.4849735 -0.4682629 -0.469957 -0.48229 -0.4610001 -0.4899851 -0.415956 -0.4551434
-0.4667162 -0.4364468 -0.4099715 -0.4346073 -0.4059302 -0.4155386 -0.4365663 -0.4157424 -0.444153 -0.4557323 -0.4182894 -0.4263715 -0.4167095 -0.4255483 -0.4404879 -0.421596 -0.4181861 -0.4126986 -0.4172733 -0.4112119 -0.4351627 -0.4128583 -0.4519044 -0.4410922 -0.4103458 -0.4248158 -0.4666138 -0.4345616 -0.3758796 -0.4308141 -0.408963 -0.4367648 -0.4734076 -0.4127082 -0.4266628 -0.4216513 -0.4192738 -0.4182155 -0.4554793 -0.4147396 -0.4174216 -0.4417591 -0.4215401 -0.4105262 -0.4478178 -0.3990684 -0.4397206 -0.3675035 -0.4071242 -0.4320233
-0.3488496 -0.3861912 -0.3630325 -0.3719829 -0.3343308 -0.3889373 -0.3588637 -0.3916154 -0.3690484 -0.406421 -0.4298937 -0.356915 -0.3876654 -0.3760864 -0.3493198 -0.3452392 -0.401311 -0.3556395 -0.3950806 -0.3276012 -0.3924643 -0.3753195 -0.3930522 -0.3585485 -0.3940909 -0.3646396 -0.3644842 -0.3558007 -0.3748621 -0.3842158 -0.3758171 -0.3612559 -0.4012264 -0.3830328 -0.3445878 -0.4318375 -0.3708849 -0.3917846 -0.3525279 -0.3582391 -0.3716076 -0.3553702 -0.4006773 -0.3999549 -0.4094151 -0.3935228 -0.3891938 -0.3798069 -0.3600091 -0.3877439
-0.3736333 -0.3186034 -0.326203 -0.336179 -0.3550069 -0.3450694 -0.3413418 -0.324965 -0.3193364 -0.2948143 -0.2934117 -0.3527725 -0.3620449 -0.3010384 -0.3424213 -0.3465922 -0.3131506 -0.3311588 -0.3361483 -0.3190423 -0.3155031 -0.322099 -0.3054548 -0.3325245 -0.371698 -0.3440375 -0.3477377 -0.3429166 -0.3333755 -0.3388099 -0.2959719 -0.3303622 -0.329062 -0.3382356 -0.3298656 -0.3124262 -0.3437935 -0.3028815 -0.3534182 -0.332245 -0.3487643 -0.3328205 -0.3190708 -0.3151863 -0.3453036 -0.3564022 -0.3347505 -0.2961791 -0.3024466 -0.3605799
-0.2833178 -0.3117206 -0.2831452 -0.2990307 -0.2653752 -0.2544762 -0.2666197 -0.2853702 -0.280431 -0.3015283 -0.2173096 -0.2898341 -0.283674 -0.2613195 -0.2817698 -0.264598 -0.243774 -0.3095636 -0.3065154 -0.330938 -0.2943666 -0.2973605 -0.2480677 -0.2772153 -0.3121056 -0.2894702 -0.302332 -0.3067894 -0.2519297 -0.2573624 -0.324613 -0.3192148 -0.2435188 -0.27982 -0.2715564 -0.3316126 -0.29003 -0.2323612 -0.2967642 -0.3078088 -0.297215 -0.2866957 -0.2789033 -0.274435 -0.261031 -0.2900011 -0.3347509 -0.2719841 -0.2610126 -0.2884611
-0.2985492 -0.2143652 -0.2724248 -0.2453542 -0.2040037 -0.254396 -0.2307194 -0.2795799 -0.2207278 -0.2583663 -0.2254766 -0.2213852 -0.2142145 -0.2404424 -0.2835465 -0.2507398 -0.2501509 -0.2333686 -0.2340967 -0.2301855 -0.2491111 -0.2376539 -0.2554176 -0.2288829 -0.2228499 -0.2072961 -0.2321272 -0.2078572 -0.1956679 -0.2081465 -0.2423155 -0.2380631 -0.2357721 -0.2034148 -0.2555735 -0.2479632 -0.2065074 -0.1851701 -0.2054513 -0.203853 -0.2676142 -0.2514642 -0.2542474 -0.2226699 -0.2739686 -0.1838662 -0.2294685 -0.2254569 -0.224802 -0.2206167
-0.197416 -0.2112647 -0.1790493 -0.1914644 -0.2024241 -0.1979561 -0.158596 -0.2274169 -0.1839512 -0.1474968 -0.2016303 -0.1998658 -0.1706548 -0.1945792 -0.1800043 -0.189324 -0.1675088 -0.1730609 -0.1612747 -0.174779 -0.1839812 -0.1452464 -0.2226542 -0.2004399 -0.1904246 -0.179267 -0.1505189 -0.2101992 -0.1982937 -0.1743069 -0.1774568 -0.198716 -0.1694536 -0.2118065 -0.1592662 -0.1681324 -0.1682461 -0.1733875 -0.164316 -0.213624 -0.1753274 -0.1640585 -0.1609666 -0.1840485 -0.1921432 -0.1513124 -0.1676181 -0.2042215 -0.1486776 -0.1686578
-0.1348764 -0.1330396 -0.1245855 -0.1615831 -0.1600591 -0.1357475 -0.09302673 -0.1496098 -0.05581711 -0.103319 -0.1120535 -0.1151398 -0.1451922 -0.1441671 -0.117015 -0.08181665 -0.1245825 -0.1413529 -0.1552159 -0.1228842 -0.08777568 -0.1386702 -0.1521034 -0.09526882 -0.1663383 -0.1525899 -0.1134611 -0.09267447 -0.1248417 -0.1525841 -0.1602542 -0.1195772 -0.1655238 -0.1212381 -0.1270652 -0.1304788 -0.09476865 -0.08794425 -0.1627179 -0.1023629 -0.1301343 -0.1237026 -0.117424 -0.1589172 -0.08600682 -0.07880676 -0.08861398 -0.1115279 -0.09370548 -0.1005894
-0.08104468 -0.05546454 -0.04754642 -0.02674784 -0.08563102 -0.0923043 -0.07671045 -0.0864353 -0.1065125 -0.1112095 -0.04873715 -0.03990529 -0.04882206 -0.05355255 -0.02577728 -0.06609307 -0.05269713 -0.06192728 -0.0002436179 -0.07228588 -0.09425309 -0.1087827 -0.05463073 -0.03017322 -0.05519432 -0.05358845 -0.1141203 -0.1062534 -0.08614131 -0.1314694 -0.07240487 -0.09098798 -0.09831799 -0.08616856 -0.113666 -0.07635888 -0.09710997 -0.1031459 -0.07720085 -0.07822776 -0.07320072 -0.06295961 -0.1054676 -0.1155435 -0.08085857 -0.08772404 -0.07872975 -0.08201681 -0.09306403 -0.07909647
-0.009761129 -0.006557728 -0.01213451 -0.0008787356 -0.05014941 -0.02291425 -0.01613295 -0.004053553 0.01390813 0.0343252 -0.1153079 -0.005690516 -0.01643565 -0.04832745 -0.01676624 -0.02557699 -0.008971038 -0.02323626 -0.01271715 -0.0139292 -0.06889133 -0.006155487 -0.004562772 0.0140737 -0.07180043 -0.01118539 0.02083019 -0.02104555 -0.02553593 0.02061781 -0.0237279 -0.008456654 0.005178203 -0.04391825 -0.02083234 0.05821676 -0.01594617 0.0006160505 0.01016424 -0.02916171 -0.02754017 0.03887145 -0.05054378 0.0009252046 -0.01628976 0.03173052 -0.002260154 -0.04081002 -0.05544606 -0.01211203
0.04787716 0.03566031 0.06206536 0.03716305 0.05650267 0.03005426 0.03163945 0.004013343 0.07008322 0.006625406 -0.02807132 0.1005795 0.04440745 0.06037336 0.04420881 0.06429049 0.02449602 0.07985035 0.046547 0.07740713 0.08313758 0.05107775 0.03667206 0.07291579 0.02548505 0.02738846 0.1049492 0.02725385 0.02508037 0.008414611 0.03892252 0.02201882 0.09125446 0.06565989 0.05581933 0.01514679 -0.00788849 0.02599653 0.07166937 0.03760955 0.09233803 0.03780343 0.01344834 0.06001992 0.06529501 0.002352542 0.00876151 0.06726786 0.08771535 -0.05715814
0.1093625 0.1438456 0.06278576 0.1059348 0.05919212 0.1683358 0.1027913 0.06082175 0.139109 0.07576789 0.1336546 0.02199335 0.1172436 0.1447724 0.1258211 0.1726999 0.1080707 0.009340797 0.1186903 0.1002422 0.11657 0.147535 0.05865182 0.1188168 0.1704079 0.148262 0.1783976 0.07423197 0.1630939 0.1230831 0.06457693 0.1263849 0.05409237 0.134956 0.104758 0.1317552 0.1180932 0.1279605 0.09721279 0.1296546 0.07934244 0.1009244 0.1255248 0.1697597 0.0918754 0.02313907 0.1020894 0.1553346 0.07588066 0.1103339
0.181988 0.177609 0.1532512 0.2346302 0.1356061 0.1746273 0.2007462 0.1359641 0.1196979 0.2003452 0.2131552 0.1720846 0.1838907 0.1289348 0.2058156 0.1872758 0.1443221 0.1991214 0.1496419 0.1803009 0.1499361 0.2119769 0.1911843 0.2014467 0.2179033 0.1693803 0.2103538 0.2156031 0.1388444 0.2101978 0.1654935 0.1713016 0.1583744 0.1188276 0.09795396 0.2116017 0.1561992 0.1506333 0.1712337 0.184416 0.1910217 0.1710464 0.1600259 0.2186989 0.2193142 0.105473 0.1147031 0.1438838 0.1718509 0.1585585
0.242277 0.2401505 0.2023722 0.2221861 0.2629797 0.2028849 0.2129346 0.2130954 0.235055 0.2471527 0.2796625 0.1777593 0.2223014 0.2101763 0.2685161 0.2473438 0.1629757 0.2107284 0.3491388 0.2434003 0.220425 0.2381393 0.3016261 0.2528411 0.280309 0.266349 0.2508872 0.2226898 0.2673104 0.2111689 0.268272 0.2031561 0.2692294 0.2071726 0.2517891 0.3010787 0.1946253 0.2023394 0.267904 0.2002147 0.2685112 0.2484451 0.2233523 0.2098867 0.2624068 0.2416251 0.178141 0.3005128 0.246673 0.1908302
0.3060566 0.2652652 0.3774444 0.293981 0.3000179 0.3575263 0.3885821 0.2866844 0.3260374 0.3576125 0.3051266 0.3367136 0.2915022 0.319456 0.4038233 0.2779084 0.3150619 0.2952876 0.3041162 0.25972 0.2796693 0.3404072 0.3321704 0.3988005 0.3232027 0.3231904 0.3517461 0.3831432 0.3350051 0.3209743 0.2789479 0.27741 0.3130349 0.3257346 0.2395575 0.2741763 0.3249336 0.31097 0.2526194 0.2796784 0.2319326 0.2734589 0.2419772 0.3035131 0.2975875 0.3403198 0.3896914 0.2980108 0.2648777 0.3524159
0.3898419 0.4170188 0.3426228 0.3752904 0.3287248 0.3146913 0.3835983 0.3788311 0.3560302 0.4639753 0.4050409 0.4210216 0.3001384 0.3968551 0.3986721 0.3547064 0.3443458 0.4473802 0.3741595 0.3310574 0.4354181 0.3958101 0.415127 0.3756836 0.406838 0.4107549 0.3427134 0.4072228 0.3423901 0.351849 0.4598667 0.4239674 0.3296266 0.3281305 0.4330422 0.3629599 0.4101624 0.3726716 0.4017541 0.3922238 0.3824304 0.3585702 0.30199 0.2988241 0.4335391 0.4007606 0.3878367 0.3802282 0.3874455 0.4548426
0.3477821 0.7383968 0.5630181 0.6529306 0.4974032 0.4626964 0.5081253 0.3467414 0.5737372 0.4808969 0.5168113 0.4618193 0.4595266 0.491223 0.5492058 0.4559521 0.4720713 0.4170354 0.4489781 0.4886366 0.7468504 0.5028618 0.4238927 0.5725533 0.4444208 0.4929854 0.475862 0.4649161 0.607122 0.5631788 0.4160154 0.3441928 0.4507474 0.4687916 0.4782839 0.4232827 0.3958011 0.6700397 0.4769472 0.4072639 0.5821527 0.4606551 0.7446785 0.588788 0.4555262 0.4884835 0.4114004 0.4523473 0.5402535 0.4553614
0.5636003 0.7451367 0.7420922 0.6522079 0.663408 0.6938119 0.5291668 0.748306 0.7540234 0.7473648 0.5949141 0.6440227 0.7406399 0.7495249 0.448614 0.7630168 0.7335022 0.7486915 0.7567656 0.7491945 0.7467977 0.7430452 0.6012982 0.7452056 0.7503436 0.7365674 0.6244507 0.7578333 0.7476268 0.5477764 0.7556404 0.7241249 0.5465249 0.6163259 0.7655844 0.5752579 0.7522353 0.7300663 0.7651723 0.5618253 0.4774248 0.7421244 0.6255603 0.4994366 0.6766961 0.7473159 0.7496558 0.7387615 0.7081769 0.577872
0.7717759 0.7527426 0.7503344 0.7472211 0.7586981 0.7381089 0.7802447 0.7571006 0.7303585 0.7520658 0.7680712 0.7569702 0.7598561 0.7467786 0.7357031 0.7547026 0.7639387 0.7756896 0.7243305 0.7738305 0.7329338 0.7737797 0.7816273 0.760926 0.7455723 0.7583175 0.7204798 0.763584 0.7565038 0.7399768 0.7326358 0.7618278 0.7447698 0.7266285 0.7421169 0.7451813 0.7561215 0.7493878 0.7735703 0.7435302 0.7634325 0.7470507 0.7558139 0.7443123 0.7530776 0.7598229 0.7707811 0.752185 0.7366958 0.7553157
0.7500271 0.771821 0.7664179 0.7587842 0.7473352 0.7540792 0.7644683 0.7663982 0.7682765 0.7675081 0.7708007 0.7638704 0.7875458 0.7514087 0.7585046 0.782524 0.7592384 0.7597482 0.7537678 0.7688844 0.7551105 0.7611598 0.7641484 0.7457607 0.7639972 0.7771278 0.7683688 0.7737916 0.7623364 0.7523054 0.756372 0.7788331 0.7547774 0.7685588 0.7654777 0.7514308 0.768686 0.7610275 0.7530197 0.762388 0.763337 0.7726805 0.7711498 0.7557457 0.7674347 0.752004 0.7545138 0.7705666 0.7658393 0.7669553
0.8123871 0.7759787 0.8072925 0.7908442 0.7614365 0.765744 0.7628492 0.8083145 0.7625662 0.799719 0.7744456 0.7694652 0.7816408 0.7719451 0.7575297 0.7861441 0.7788193 0.7847566 0.7617696 0.7600358 0.7921982 0.7800509 0.7771779 0.7843229 0.7779231 0.7742541 0.8069365 0.7666221 0.7514873 0.7795132 0.7770552 0.7778718 0.7905876 0.7962692 0.7721413 0.751336 0.763252 0.7470297 0.7721689 0.7685613 0.7741696 0.7520876 0.7818347 0.7573149 0.7626282 0.780663 0.786709 0.7760819 0.7812558 0.7870148
0.8420583 0.7949869 0.8035648 0.7684114 0.7981357 0.832346 0.8192457 0.7933519 0.7902449 0.7999333 0.795941 0.8002992 0.8186774 0.7732426 0.8084264 0.8090958 0.7889067 0.8306546 0.8024751 0.7800523 0.7982575 0.7968879 0.7700623 0.7788985 0.8058892 0.7895645 0.7839991 0.8225941 0.8162229 0.780444 0.7878167 0.7982372 0.7718322 0.8133989 0.7715074 0.8190814 0.7707284 0.7788042 0.7700108 0.8125499 0.7662433 0.8001181 0.8100014 0.7770976 0.8220319 0.7918192 0.7879834 0.8097308 0.8116372 0.8171023
0.8484873 0.8261335 0.8057271 0.8515878 0.7910854 0.8190472 0.8582544 0.8080059 0.8128506 0.8153006 0.8392493 0.8174665 0.8307514 0.8307646 0.7853769 0.8499287 0.8348472 0.8344086 0.8292128 0.7920937 0.8013225 0.8321791 0.7947423 0.7956508 0.8196729 0.8251 0.8334297 0.8283662 0.8103426 0.8030181 0.8013369 0.8264118 0.8091351 0.8174964 0.8108796 0.812868 0.8458246 0.7922228 0.7763092 0.8703721 0.8206502 0.819238 0.839194 0.8734294 0.843824 0.8398377 0.7791698 0.8323882 0.8173802 0.8154205
0.9007216 0.8128045 0.8738912 0.8261609 0.8063866 0.8686828 0.8548218 0.8787818 0.8682132 0.8526762 0.8493433 0.8288062 0.8595618 0.8697362 0.8105565 0.8711108 0.8571109 0.8518948 0.82251 0.8395275 0.8487963 0.8102449 0.8643925 0.8489384 0.8560373 0.8300793 0.822288 0.8282012 0.8137552 0.8582477 0.8907857 0.8718395 0.8482752 0.8376403 0.8470751 0.8292008 0.8200985 0.8604892 0.8366559 0.8942154 0.8541895 0.8615345 0.8222013 0.847416 0.8602958 0.8376448 0.8742593 0.8343483 0.8718858 0.8285528
0.9078792 0.8461247 0.8581779 0.8555241 0.8486218 0.8451879 0.8625163 0.8703675 0.8873662 0.8695633 0.862769 0.8274915 0.8617432 0.8704042 0.8715555 0.9067783 0.8946106 0.8631437 0.9042251 0.8425338 0.8636644 0.8618041 0.9056443 0.9011844 0.8794117 0.8703958 0.8525197 0.8761463 0.8546912 0.8119781 0.8715258 0.847453 0.8579254 0.8814644 0.9011064 0.8595313 0.8887627 0.8488985 0.8846749 0.8858313 0.8504146 0.8954193 0.847645 0.8461863 0.9006307 0.8640148 0.8548678 0.8708589 0.8431977 0.8742593
0.9077616 0.8870078 0.8839304 0.894171 0.9027541 0.899781 0.9315418 0.8805852 0.889212 0.8958455 0.8992438 0.8977229 0.8839147 0.8890005 0.8541647 0.8851958 0.893702 0.8935469 0.8861131 0.8815133 0.8852407 0.8737934 0.9004218 0.8553085 0.8881325 0.9008164 0.9057378 0.8960143 0.8755713 0.8930428 0.9134236 0.9037233 0.9175274 0.9035409 0.8932779 0.9266793 0.8745499 0.8882659 0.9094909 0.8923346 0.8663794 0.8789862 0.9047998 0.8964011 0.9047332 0.928045 0.8928593 0.8562199 0.900225 0.9048407
0.9285108 0.9096804 0.9459278 0.8678395 0.9061355 0.9190623 0.8705019 0.9232785 0.9366549 0.8877403 0.9346925 0.9243472 0.8908093 0.907375 0.9149334 0.9272238 0.9013194 0.9267172 0.9103258 0.876457 0.9242815 0.8954585 0.9294535 0.9450511 0.9161703 0.8800961 0.9148082 0.9049032 0.9237632 0.9343414 0.9333724 0.9247166 0.890163 0.954615 0.9003631 0.9220372 0.9174372 0.889947 0.9153405 0.8608246 0.9007958 0.8806284 0.9086524 0.9231592 0.923003 0.9379389 0.9536806 0.9337386 0.9771799 0.8916717
0.9609262 0.9648492 0.9263435 0.9426225 0.9658859 0.9802962 0.9030454 0.9365523 0.9723921 0.9517743 0.9588341 0.9706923 0.9289468 0.9559591 0.9271264 0.9390204 0.910057 0.9329395 0.9454349 0.9302921 0.9792588 0.924612 0.9551198 0.9523172 0.9169247 0.9387718 0.9616078 0.9615754 0.9444324 0.91844 0.9276248 0.9656268 0.9277427 0.9679043 0.9511159 0.9776512 0.9137639 0.8906216 0.9195039 0.9313026 0.918169 0.9110803 0.9514662 0.9388147 0.9173209 0.9632575 0.930227 0.9411314 0.9378582 0.962631
0.9612926 0.9685871 0.9541204 0.9347743 0.964562 0.8960909 0.9466111 0.9736352 0.962131 0.9958747 0.9429358 0.960287 0.9294284 0.9477156 0.9526033 0.9540217 0.9696813 0.9337954 0.9162697 0.9709543 0.9802461 0.929756 0.9625632 0.9515644 0.9626717 0.9303714 0.9429096 0.9680184 0.9493732 0.9659792 0.9432181 0.9564081 0.9536126 0.9445308 0.9184831 0.970634 0.9755384 0.977765 0.9166514 0.9646895 0.9773041 0.9341974 0.9160063 0.924676 0.9728635 0.9626963 0.9428635 0.9509832 0.9758662 0.9443195
0.9778285 0.9647925 0.8778752 0.9456913 0.9664881 0.9452929 0.9762564 0.9372191 0.9596014 0.9435246 0.9085823 0.986645 0.9583195 0.9882033 0.9854308 0.9732887 0.9623083 0.9891979 0.9663659 0.9533086 0.9606826 0.9626839 0.9437959 0.9626624 0.9577233 0.988055 0.9866517 0.9822276 0.9612443 0.9463917 0.9670479 0.9658461 0.9671182 0.9789045 0.9943092 0.9534031 0.9770017 0.9408653 0.9530393 0.9718714 0.981759 0.964836 0.9768667 0.9671873 0.9590668 0.989335 0.9889983 0.9786454 0.9721554 0.9931364
